county,median,mean,sd,lower_95,lower_90,lower_85,lower_80,lower_75,lower_70,lower_65,lower_60,lower_55,lower_50,lower_45,lower_40,lower_35,lower_30,lower_25,lower_20,lower_15,lower_10,lower_5,upper_5,upper_10,upper_15,upper_20,upper_25,upper_30,upper_35,upper_40,upper_45,upper_50,upper_55,upper_60,upper_65,upper_70,upper_75,upper_80,upper_85,upper_90,upper_95
pilot,0.73961985091369,0.741219696078975,0.104090659993074,0.544036897329629,0.575786959354078,0.598230848616398,0.612553607994248,0.621272916410204,0.630830104556828,0.642178183104682,0.650665440516577,0.660280047588862,0.670887306200851,0.67939861021716,0.686027618440539,0.69256688652673,0.700687937536783,0.707044581919084,0.713871946769267,0.720068628569105,0.726321309187011,0.733673237740924,0.745119891261311,0.751075338206204,0.757166572839553,0.76419224843416,0.770931490644108,0.77937144883097,0.787278901889895,0.7961150157688,0.805047376343459,0.812964434409026,0.821602953058118,0.829352212401082,0.839404671156235,0.851372971515988,0.862935891700145,0.873862560047667,0.889806285418967,0.908350914179286,0.941777009775857
poltar,0.298842101324967,0.296908783045377,0.0690604307839654,0.161059566149355,0.184086974760115,0.195417200888195,0.205868849020005,0.216017359730376,0.224007598990204,0.230035376668427,0.23658196481633,0.242188053684789,0.248228166364231,0.254808224718441,0.261523933653783,0.268085978867264,0.272199440375921,0.277414643305117,0.281215458125396,0.285189255735267,0.288863905866449,0.293447936163219,0.302774117042292,0.307658913038254,0.312239194193494,0.316514693138183,0.32050661837033,0.32475994707806,0.328775079358171,0.334137152740393,0.33923088415409,0.344125405428682,0.349270388116311,0.355004314884237,0.359771372278465,0.36630089988226,0.372751536073967,0.381459609485374,0.391992615898924,0.409369122923086,0.431946194672183
poprad,0.592571354858922,0.589158556734421,0.0507877597248767,0.46854980635842,0.501432136505829,0.516230475046408,0.52632299477529,0.535718100768711,0.542028330220782,0.548053970604384,0.552608782892935,0.55681556027088,0.560567962635773,0.563963154879543,0.568031574676389,0.571402042443655,0.574945806320914,0.577928432342242,0.580516667538942,0.58424904276159,0.586604855062284,0.589412673892858,0.59532805444109,0.597779776333587,0.600980189557988,0.604185910072638,0.606807265928403,0.609596758583835,0.612830580044979,0.61565498150536,0.619320869150267,0.622561128642014,0.626318435595133,0.629229709920673,0.633820339253867,0.63886427308071,0.643722964961533,0.649153871476699,0.656801829408604,0.666245505767917,0.67730229721627
povazska_bystrica,0.581694913001974,0.580999368199763,0.0600728951377727,0.456072890839509,0.482345897524534,0.495193332297056,0.506144824197901,0.514532010275909,0.520720056516933,0.528532567171897,0.534425768733549,0.540266017606032,0.544879367041597,0.548892394437666,0.554189817199742,0.558192981479757,0.561830268264594,0.565148090505131,0.569130718498114,0.572013984738931,0.575330982236884,0.578842610621949,0.585984325561789,0.589556542159334,0.593680466103022,0.597017700543013,0.600901586952205,0.604189772969143,0.607880709127399,0.611805190854975,0.615735695459561,0.6198564319285,0.623791262471038,0.628135168236342,0.63370113183103,0.638939140950444,0.64637390481631,0.65303727072383,0.663170036144449,0.676468016686271,0.696163799244116
presov,0.820015134803366,0.818026564887358,0.0889154330581284,0.620513414656523,0.665145398626847,0.687489094221268,0.705125053280568,0.72067422030527,0.731182153987261,0.740387201309011,0.749573401082266,0.756576647008218,0.762588461842023,0.76937604584993,0.77481709955577,0.781154685927798,0.787395457038371,0.794674079333279,0.800309032009172,0.805817262978324,0.811631075615495,0.81512809276785,0.825604368761545,0.831304511887992,0.836893522931119,0.842472116971063,0.848046616050914,0.853460193605818,0.858833243536156,0.864449636895557,0.869965573810028,0.875472837214463,0.881394668669491,0.888098954019545,0.896560736351425,0.90406272523246,0.915389402294034,0.926826067493118,0.942450689203305,0.963379769907487,0.991717554866423
prievidza,0.614210839769391,0.611120928247932,0.0659356145882985,0.469831019334926,0.495005826739419,0.513804691349549,0.526272915192923,0.535106888574872,0.546077688957964,0.553635223273234,0.559954085072668,0.566874342783283,0.572714774072075,0.57804783662123,0.58323692932426,0.58722756923907,0.590728540387189,0.594606745846414,0.598114624602442,0.601928414282764,0.606079536815379,0.609636908153301,0.617689942796765,0.621391065145715,0.625068328934783,0.629060392526289,0.632854015637014,0.636450329800049,0.640562227029105,0.645659285763981,0.650227151779363,0.655089243399173,0.659616616885558,0.66506496050515,0.670191542689132,0.676505176976061,0.682977240342401,0.690819833387618,0.700551645538102,0.7144841607182,0.731722427522992
puchov,0.604409118291226,0.600411039913677,0.0839681435816225,0.421862531817214,0.455743442707487,0.481473186715829,0.500595660591285,0.513603331204614,0.522983990372628,0.532612974763688,0.539887388088303,0.546262439512476,0.552016582204304,0.557510225454553,0.562945153590228,0.568347172113413,0.574459923991024,0.5804128522938,0.585515345238705,0.590721461634933,0.595372099187953,0.600409383815594,0.609133728957731,0.613528204525254,0.618325932578137,0.623892117562854,0.628271508185654,0.632415121441716,0.637330436677101,0.642626607299208,0.647682161721495,0.65321825968502,0.659808799461476,0.666301942474494,0.673555230852905,0.680858218838946,0.688577283955649,0.698095892712096,0.710413756899494,0.727591768101744,0.756628742126435
revuca,0.406011202445068,0.39662650610764,0.0808719861506172,0.214655834651469,0.246163547781789,0.268874404174553,0.285908587430951,0.301061128582438,0.312892964542571,0.322002349891665,0.331054389821852,0.340334855715225,0.348265609787277,0.352475607678931,0.358208164242913,0.36598119131378,0.372955104113719,0.379031447232651,0.385574811762587,0.390896696414812,0.39630768443745,0.401117588652471,0.411368592611329,0.415930250853477,0.420460130824583,0.424521285447149,0.427918902224184,0.432606647032533,0.437134087293769,0.443885055291573,0.449481821501289,0.453655159202854,0.459334008590355,0.463754599863608,0.46920756804504,0.475905316788235,0.482971820216324,0.492004626685067,0.502394999989416,0.516297249731429,0.53476781425576
rimavska,0.39364793406691,0.386435613995556,0.0690306647226265,0.225244214611445,0.257322207889161,0.274616881904977,0.291320797652062,0.304270821573996,0.319996230851848,0.327121376724202,0.33514654226181,0.342911291003964,0.347826631776343,0.353225318457447,0.357642751337063,0.362292707679375,0.366632788401357,0.372081485173002,0.376607744092078,0.381029813696824,0.385489161849412,0.38986597478579,0.397953124847501,0.402642230512468,0.406765842180424,0.410838240143016,0.414120433444272,0.418055275672737,0.421754402126884,0.425762851680223,0.429980657051073,0.434323520545626,0.43829929978109,0.443799471183827,0.448985302036762,0.45382764601634,0.460219825387401,0.468090716255627,0.476836753275298,0.485937439746871,0.497599419854481
roznava,0.62647652985381,0.625363620852121,0.10070325410218,0.421422821787269,0.446240197405504,0.480807777840974,0.501813675999746,0.51556119977599,0.527869477255364,0.53836897730559,0.548048183926452,0.555277283298029,0.56521630283608,0.572328161320824,0.57910863449003,0.586305495065554,0.593070028439309,0.598898121694259,0.604303142182041,0.609567037138165,0.61570561246631,0.621200492725756,0.631756197772451,0.637276213192896,0.642366289876673,0.647972625747827,0.653435325559968,0.659846188608624,0.666511972512682,0.673209266345783,0.682042468452634,0.68800364089561,0.696715027186842,0.704480127384947,0.711870465185241,0.721773738515458,0.735172296513295,0.751174661576666,0.76524415575895,0.785332046416573,0.821991327503491
ruzomberok,0.435127688076414,0.432302439550576,0.0482121442470018,0.329922758653561,0.347941731675896,0.359945409795286,0.3706948520098,0.377866716134268,0.383273951946181,0.389664621781033,0.395257569369861,0.399472127638362,0.403676354908795,0.407100602045289,0.41037234232459,0.413886176949363,0.416552925055431,0.419865822042359,0.42302398661939,0.42601626169229,0.428955753978194,0.432434231896901,0.437431899686751,0.439920452354408,0.44261823175263,0.445313675616104,0.448616375003964,0.451037015320113,0.454148141990376,0.457051495262694,0.460551558158767,0.463933431660422,0.467991866749554,0.471927547290052,0.476227463753566,0.48150898601153,0.486394001496224,0.492397536561583,0.499369463756313,0.508100062117935,0.521807576786191
sabinov,0.513794568628352,0.516714874441678,0.0808492649918903,0.367092290294191,0.392899090231016,0.408285488801347,0.419870662558578,0.429749402541813,0.439595788835516,0.446518211834433,0.451991135577389,0.458258214865354,0.464237360112104,0.468979138694818,0.474062010642281,0.478692194658677,0.484140191807355,0.489241596107952,0.494548201547328,0.49947109505107,0.504212852469025,0.509395271458695,0.518597107771706,0.523169562008203,0.529066647069962,0.53436258310804,0.539468769487528,0.545515651769161,0.551132232338608,0.55627533822144,0.561017350978246,0.567476577656927,0.573955986688833,0.581554182224509,0.589523247351363,0.597617718490361,0.606885919899263,0.617588072740143,0.633379852435994,0.653460102728475,0.682875439781847
sala,0.74722952630384,0.742299839065866,0.0640156578327396,0.598335193567399,0.630525894364847,0.653813831764097,0.667792240453291,0.676999827221331,0.68479069031175,0.691839336819542,0.697329679977806,0.702282712993234,0.707577454875834,0.712666562597976,0.716620146483239,0.720327179439327,0.724450942098636,0.728345077643846,0.732747229011659,0.73626915282723,0.739758602756819,0.74329963733512,0.750636178349253,0.754136473232755,0.757736756591519,0.761399078323035,0.764569461630874,0.768140285280974,0.772096126905577,0.775792179796728,0.779716579981251,0.784003561314567,0.787909955789476,0.792492106225014,0.796891273786456,0.802104526453544,0.807407955682052,0.815455365850194,0.825122894380722,0.836570825968044,0.853286538206487
senec,0.552587420987472,0.546380736838681,0.0866384968592876,0.360427938574098,0.398345261024574,0.418377272733089,0.432777460915799,0.44552630664888,0.456936671041148,0.468400399292786,0.477369229420687,0.485223344465168,0.492508200607278,0.498279649681609,0.504066118270092,0.511013201251385,0.51639527651099,0.523095857735499,0.52998444557493,0.535721852984713,0.542036635554461,0.547648242264745,0.557060572179913,0.562131868238525,0.568201861620648,0.57295039420168,0.577561034640982,0.583023452747471,0.588370465352986,0.592891187141609,0.598359688457866,0.604953545513181,0.611236880432365,0.617942650535278,0.62651991668859,0.634189814119168,0.642462695595306,0.650210161874553,0.662998331566533,0.682772019998548,0.705489103274364
senica,0.652542327223765,0.648499248973567,0.0830629188016263,0.452828740987409,0.4957726441228,0.524108987078484,0.544138281223116,0.557902237242286,0.569243677547873,0.581188791132959,0.590277609877641,0.596984969116461,0.603349650163795,0.609075916882357,0.613783860791412,0.618836572971988,0.623329675091958,0.628462722454389,0.632639882801146,0.637593751606013,0.642757270067446,0.647424147950408,0.656803342417125,0.661548029313943,0.666088285013405,0.671693276701005,0.676902706886534,0.681131798016089,0.68706329107381,0.692308045310044,0.69770017715785,0.70409352090638,0.709963610108422,0.715561157250965,0.721594767942468,0.729181603784628,0.736847122751662,0.746175771678942,0.757349862302267,0.77370538338179,0.798575812271126
skalica,0.660158499034425,0.652424049231326,0.10990709640309,0.409729567222507,0.453425204150138,0.487433453892432,0.518552861023416,0.538131738226504,0.551510358640714,0.56319760297348,0.569908722141422,0.578449618041825,0.588503978718742,0.597546635324613,0.60619793996605,0.612598318980172,0.620081430332548,0.627972087350945,0.634655091017518,0.640952875447557,0.64750420691357,0.653405454221558,0.665560557114701,0.671312101102527,0.676550659188439,0.684053483817681,0.690140725032136,0.695968214484596,0.703766790208155,0.710709139839771,0.71743863347953,0.724367418655778,0.734285414584531,0.742142610013877,0.751373612152094,0.761486876875197,0.772251908435705,0.783279854166807,0.798248956323206,0.814562261240309,0.84324208471825
snina,0.630045639641529,0.619382918580291,0.0842605415364158,0.433333689462507,0.468102836056284,0.500165211433245,0.515583338801604,0.529208914159642,0.538268779582128,0.547198475419074,0.554004277098962,0.562536971242839,0.572504063184287,0.581281979726527,0.587095352937182,0.594105137629595,0.600420992975709,0.605264856850975,0.609881321438553,0.614985682051242,0.619053622728572,0.624759945436695,0.634505232232928,0.638424153902446,0.643332352067647,0.648265074434103,0.653784615111901,0.658161066750768,0.663057448203266,0.667198434472594,0.671548097767119,0.6760639507741,0.680546251241981,0.685917345978609,0.69227290458452,0.698534232011923,0.705250234915065,0.713159827879088,0.722864273386507,0.736960148362025,0.757306137587413
sobrance,0.884115774842408,0.873993323232842,0.163723187610129,0.524161480515513,0.579832106470878,0.621251294342787,0.654427341252394,0.682541020621098,0.701783930736226,0.722900566852514,0.740621274519771,0.758120422842635,0.773785445997713,0.791542129815126,0.806629507453886,0.820426518089711,0.830719789531599,0.83998698534255,0.849816355331683,0.858878387724824,0.866693169620967,0.875512428440384,0.893458109141867,0.90228047651731,0.911932602821628,0.921000895288754,0.931776797179143,0.940315726378543,0.949856806424519,0.960282853023979,0.971493126618782,0.981249798162917,0.993193506316903,1.0075891375846,1.02160608576859,1.03507467445973,1.05535973271497,1.07300811692109,1.09494988264339,1.12996120330474,1.1790440482499
spiska_nv,0.533511245248652,0.52268733119237,0.109413211322372,0.29258600642898,0.323488937530913,0.349055917229835,0.367466663745917,0.391514303058168,0.408327185977183,0.421804468692468,0.435877441282665,0.447416941476004,0.456321992032405,0.465157359781349,0.473483380336634,0.48318095817847,0.492787445280646,0.502061976284568,0.509198860489483,0.516249686171876,0.521860506114352,0.52817127913759,0.538319705804958,0.543163543595187,0.54785457655226,0.554024590592948,0.559413565366276,0.566006682036807,0.572794162287812,0.578545508372908,0.585697815242171,0.59318669644165,0.600297553367694,0.608623565578036,0.616562591776312,0.625910032636909,0.639470349417883,0.652346456228753,0.669140966532227,0.692130787103982,0.721172201110068
stara_lubovna,0.69532923500739,0.680746119587917,0.0821750260740637,0.470481241652426,0.515126087740459,0.545861316366989,0.568552579110461,0.586816768854045,0.604103564949666,0.616698512788805,0.626825803417228,0.634687572453567,0.642018551150056,0.648743343652559,0.655350510474024,0.661452962414621,0.666639941037835,0.672538272548067,0.678200646598578,0.682706655028735,0.687040218656397,0.691203255983884,0.699430057896413,0.703443985708907,0.70690611749661,0.71098858969786,0.714449944436871,0.718357386028615,0.721991115387481,0.726665482507177,0.730420047351633,0.734783149704585,0.739188478783978,0.743759287653848,0.747930687805091,0.75350112258408,0.758978069438653,0.766515248793317,0.775734824929237,0.787856621050749,0.808143352529738
stropkov,0.582589508169001,0.590227255133794,0.182053454418808,0.263286823381187,0.293185717638623,0.327968634734579,0.349766076767399,0.377633511564842,0.397995836532477,0.418285583669559,0.431161792216294,0.44799267005437,0.459628906647373,0.47601729188171,0.490721205304923,0.50272192069676,0.513111854431786,0.52483141375366,0.536043059553846,0.545271765574898,0.557639858175197,0.569224646742347,0.594218285413744,0.605799013385932,0.619554851433698,0.630900104025725,0.642562528703945,0.655587049449611,0.670677800131077,0.683983493312997,0.69764214019013,0.714731766358096,0.73415785716378,0.750372125499492,0.76753000805363,0.782839161180394,0.804704350610017,0.828490886396681,0.85999731476691,0.902585194218666,0.961241618184203
svidnik,0.624117977598417,0.62952630791234,0.171022375771363,0.290989494607688,0.35310165303838,0.387415322765793,0.41175621275141,0.433312275449085,0.452323967628665,0.477711544408855,0.493691331420881,0.505673934762798,0.517605175217351,0.528395522706336,0.539798726528764,0.551929708849142,0.563159662188429,0.575484046424483,0.585737893901582,0.596302548716655,0.60722403502485,0.616580338186739,0.636192901473631,0.6473242535507,0.659771418581907,0.670413924232293,0.67955822884381,0.690261454978227,0.700191128560299,0.712387854358741,0.726493283725376,0.739919093246264,0.756485114277351,0.770051293875514,0.787990451840695,0.803883679080692,0.823457398418708,0.848169272705418,0.878022866182394,0.909858227065618,0.967285597566392
topolcany,0.542308872740687,0.533722559129141,0.0696137731709212,0.372701499373144,0.405204803209815,0.428700814585321,0.441305208978906,0.451584758062122,0.46293644485506,0.472502496258602,0.480127596684781,0.486306327323092,0.492151784547602,0.498520746014873,0.50433822837863,0.509088529490382,0.513997971147992,0.519158684494432,0.524172386868868,0.528542361992517,0.53270158591783,0.537325171037402,0.546862612298913,0.550556033425209,0.554972058512359,0.558624448169247,0.562394888575245,0.566278229706634,0.570128826848524,0.573737213841506,0.57873634295993,0.582835789702059,0.587295139634184,0.591457075618305,0.596243297156016,0.601317488812476,0.606726750682038,0.614659241142144,0.622634878279894,0.633243086195563,0.649425586325418
trebisov,0.897792437691944,0.898486895529256,0.134433104899802,0.592767007169797,0.680607155031881,0.7214332664741,0.743833988561855,0.759326964030175,0.775319838373343,0.787389097540468,0.799581284057485,0.810408185266129,0.818827696976344,0.828776634629072,0.837251380584367,0.845287657298428,0.853147498848144,0.861657721816013,0.868863039478258,0.877079133994431,0.88524976405113,0.891886727776656,0.905074095367264,0.912364128350407,0.919707036338244,0.92708635971631,0.934043431592682,0.943067285143474,0.952469630107003,0.961419303491491,0.970612266597078,0.979628861672316,0.99171837277676,1.00406912601289,1.01882470389726,1.03190630075769,1.049711083205,1.0696072414803,1.09201580661495,1.11626741403232,1.15957357699038
trencin,0.672556097183807,0.671617401734235,0.0574004143282601,0.555558421356383,0.579506827737177,0.591502255331063,0.598629944918905,0.606272764255767,0.613393929950703,0.618927089530547,0.625642465881341,0.630905259664007,0.635764010274218,0.640136590462617,0.644211516944651,0.647040428129717,0.65074001601802,0.654654029625158,0.658567734698396,0.662104702616862,0.665864297841369,0.669293077653729,0.676306052671111,0.679791271882349,0.68357298476539,0.687509078323472,0.690191186529152,0.693629825173714,0.697122488830944,0.700474610569837,0.704478634764828,0.708851855015318,0.71286457930053,0.717598754782678,0.722057835242093,0.726584917988861,0.732570353825896,0.741116603683743,0.751226273060303,0.763210815720856,0.787841406083901
trnava,0.77147296581553,0.77101396158937,0.0615199133470841,0.645533025913633,0.675485942850984,0.687676159768123,0.698202215003467,0.70528761928888,0.711214803883579,0.717366527730001,0.724511725541734,0.73063164593162,0.735450081234524,0.740201893431096,0.744202493805183,0.748352796179209,0.752266750244775,0.755739773007234,0.759369033994148,0.762618169269025,0.765743614887707,0.76877927809211,0.77486751404926,0.778488525766449,0.782069253765437,0.786000186335836,0.789798248060077,0.793231014024629,0.796869062271964,0.800057458995322,0.804196608243764,0.809265928017817,0.814175168577508,0.818803770846041,0.824540749510974,0.830315846488561,0.837646563690611,0.845457068334865,0.85480293772414,0.86707222997791,0.888622675446193
turcianske_teplice,0.387091570918176,0.382993137199176,0.0619052101208532,0.243908325769842,0.27520527782167,0.295418368149676,0.308751945818731,0.316118892665267,0.322957849516023,0.329734192966533,0.335870467684315,0.341080097052775,0.347255556473433,0.352929873590656,0.357517627464288,0.361665697990345,0.366024585667311,0.369739715431502,0.3729030963658,0.376770832677307,0.381213037336952,0.384164529050642,0.390636781499236,0.394215874525782,0.398029953530205,0.401876140076246,0.405184412804639,0.409124894843239,0.412837013647596,0.41594858096205,0.420389495584046,0.424552736426755,0.428206001170257,0.433106538351516,0.438457916013128,0.44383382294805,0.449252324830099,0.455613244258613,0.463064372218925,0.473678155736672,0.490154668199381
tvrdosin,0.492179824767504,0.486660611141515,0.133380744647424,0.227646307115718,0.259421978414515,0.285745736390199,0.307741816124641,0.3276750514796,0.346077609277273,0.357487824001548,0.369688071280651,0.383848227318779,0.395402327835764,0.405995260806478,0.415347711100761,0.425376596783178,0.433600242169697,0.444672979498887,0.452776071620484,0.462128585038731,0.470853935092924,0.480811606781508,0.501074593325279,0.510432886250081,0.51757169304106,0.524910856437013,0.533184279096199,0.54134625163014,0.54979730144764,0.560414845319391,0.57115402590146,0.579335450809204,0.589331163743283,0.599089457388411,0.61032796645868,0.624493013427937,0.637740022386611,0.653201927184061,0.670389839479077,0.702342191456255,0.736003654734165
velky_krtis,0.614606678940971,0.606691963954738,0.103322170913335,0.370635738341735,0.420031117024853,0.446641855394871,0.476863995576323,0.493546959269101,0.504655855226769,0.521396331059058,0.53129870459334,0.542582006592553,0.553519132995529,0.562697212109183,0.570609407792108,0.576937218796857,0.582255412757442,0.587950453809657,0.59355363771956,0.598720815719839,0.604804070248985,0.609434863711003,0.6191232659067,0.624187843849386,0.628634015184193,0.634425309250207,0.64071906058846,0.647739694601706,0.654521211515223,0.660528870710027,0.666196406301837,0.672574473331116,0.680519926092093,0.688064667037067,0.695955332788541,0.703462428617658,0.712576567248091,0.726459218351829,0.738667734840019,0.759662471436672,0.789088848868923
vranov,0.500746533594151,0.496108600183211,0.100086497255249,0.278492984499151,0.317719088849881,0.340797322469441,0.367462955745602,0.381368975664315,0.394618777065992,0.410522144257241,0.42077802762724,0.429396244195777,0.435751700769186,0.442073948164125,0.449371387327996,0.457625239366747,0.463798503270336,0.469363208377679,0.47551099146483,0.482692779180365,0.489393924298713,0.495527482812492,0.505562890788567,0.512014461570807,0.517879332802025,0.522661144690475,0.527707842876251,0.533970760185515,0.540995418894341,0.548152244494842,0.555004929246081,0.56385223477606,0.570988815505334,0.577755611941854,0.584796659130378,0.593875947728245,0.602599418493828,0.617349293517006,0.634520126846685,0.661570461107922,0.688444301883309
zarnovica,0.600989800596651,0.595396705165529,0.0730240582309963,0.425643068456269,0.467409837304728,0.488301699223757,0.507813175542857,0.517306533984494,0.525621153967597,0.534686726702938,0.543133553767115,0.550704975281965,0.555851775024935,0.560273673399373,0.565471047449649,0.571312329447708,0.574596500931794,0.578925670578578,0.583299148426959,0.587719207843281,0.591907821558069,0.596496594971442,0.60573963782576,0.609528176932718,0.613814403176519,0.617451148062719,0.620668119546597,0.624641450841417,0.629277555165634,0.633327846494189,0.637557222932752,0.642285374142429,0.647130160343533,0.652297154092402,0.658509616125562,0.665469498706451,0.674287743158169,0.682800475521725,0.691905375246171,0.701421239315792,0.72393056320094
ziar_nh,1.03862367100228,1.03596488992156,0.150502119330761,0.727852201751373,0.782981537604833,0.821990043923814,0.850357061824222,0.872121286012284,0.886091924230452,0.89925674207413,0.911789617307874,0.924991105960683,0.938283179915503,0.951008228607891,0.962826102697596,0.972246925881729,0.98150785203927,0.990996145549704,0.99948037114166,1.00928040633564,1.01846422245263,1.02894842141516,1.04658611041753,1.05462811673631,1.06436167345459,1.07300263175668,1.08146225643618,1.09126881769713,1.09901147306199,1.10942424582197,1.12143037369159,1.13249452595781,1.1466674219223,1.15898019789667,1.17523090096208,1.18783858649218,1.20579337416414,1.22917580442355,1.25103974379222,1.28251050998377,1.33085955254333
zilina,0.512565866296725,0.508603402446867,0.0567446640362786,0.387732177925467,0.415110209355555,0.430112537865126,0.439397833547671,0.446305290143446,0.452472356901305,0.45848881516716,0.464000918569113,0.469091831262618,0.474368673018054,0.478777021522848,0.483762466007035,0.487603873569381,0.49114970456067,0.495057088716543,0.498988047419289,0.502503601072542,0.505225702773736,0.508490123867758,0.515785996029801,0.51934091594949,0.522322148385792,0.524946219902925,0.528220498141628,0.53157186088857,0.534281824840249,0.537106031090521,0.541012025209906,0.544877288859909,0.549027869392567,0.55322052067572,0.558389024275702,0.563185131547014,0.568939419976758,0.574954807785084,0.583923449074639,0.594502748358677,0.611892562486841
zlate_moravce,0.840935004984745,0.845565661982131,0.156850674143672,0.558065885699534,0.594751011405015,0.627117065649088,0.651152289927727,0.668935694597781,0.687480337232802,0.703636751672604,0.720159496138541,0.732127663238697,0.745005050246487,0.759986500695582,0.769316048130153,0.778199164688529,0.786996795325536,0.796400587645851,0.80525644862663,0.812804437092648,0.820688926015212,0.832606177138039,0.851185878461241,0.860129195938858,0.869146252829002,0.878046744739511,0.888505432784755,0.897533166690751,0.907843362755527,0.920278014261403,0.930788665812637,0.943114878789128,0.95618633768194,0.968194192541538,0.982406551183231,0.999589839087442,1.01623265155304,1.03916230918399,1.06863123013518,1.10328157378193,1.17138463407027
zvolen,0.601624765571368,0.596598731982134,0.0480990512268215,0.482698107272327,0.514101915703131,0.527548608732574,0.538690135910748,0.545409011392482,0.550748376373104,0.557629600737899,0.562676429570794,0.566973272443214,0.572068140596774,0.576963582541045,0.579964520759018,0.582945866683222,0.586131277853304,0.588851891729414,0.591718624871028,0.594591142241522,0.597084835368483,0.599218355763913,0.604052438013302,0.606277695919081,0.609249267429212,0.612057699899282,0.614494705318906,0.616855814672734,0.620023423560205,0.622779301142274,0.626205293023977,0.628600319886096,0.631771434993928,0.634822684943223,0.638025206392349,0.641773551477734,0.645808329640333,0.649902047159076,0.654959671750372,0.662969060043022,0.672140079215989
